"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Innovation on a Network.nlogo"
"number-of-nodes 5 5 300"
"03/08/2024 14:39:57:543 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","number-of-nodes","average-node-degree","initial-outbreak-size","gain-resistance-chance","virus-check-frequency","virus-spread-chance","recovery-chance","[step]","count turtles with [infected?]","count links"
"723","75","3","4","20","10","5","5","194","56","70"
"719","75","3","4","20","10","5","5","3000","1","0"
"722","75","3","4","20","10","5","5","2037","0","0"
"726","75","3","4","20","10","5","5","135","56","82"
"725","75","3","4","20","10","5","5","133","56","83"
"727","75","3","4","20","10","5","5","174","56","86"
"724","75","3","4","20","10","5","5","2723","0","0"
"730","75","3","4","20","10","5","5","134","56","76"
"728","75","3","4","20","10","5","5","3000","1","0"
"729","75","3","4","20","10","5","5","3000","3","1"
"733","75","3","4","20","10","5","5","71","56","83"
"731","75","3","4","20","10","5","5","1901","0","0"
"735","75","3","4","20","10","5","5","81","56","77"
"732","75","3","4","20","10","5","5","2036","0","0"
"736","75","3","4","20","10","5","5","2004","0","0"
"738","75","3","4","20","10","5","5","214","56","84"
"734","75","3","4","20","10","5","5","3000","0","0"
"740","75","3","4","20","10","5","5","145","56","78"
"739","75","3","4","20","10","5","5","1720","0","0"
"737","75","3","4","20","10","5","5","2848","0","0"
"742","75","3","4","20","10","5","5","143","56","78"
"741","75","3","4","20","10","5","5","3000","2","1"
"744","75","3","4","20","10","5","5","1853","0","0"
"743","75","3","4","20","10","5","5","2143","0","0"
"746","75","3","4","20","10","5","5","138","56","78"
"747","75","3","4","20","10","5","5","203","56","82"
"748","75","3","4","20","10","5","5","68","56","80"
"750","75","3","4","20","10","5","5","322","56","79"
"745","75","3","4","20","10","5","5","2456","0","0"
"749","75","3","4","20","10","5","5","2066","0","0"
"752","80","3","4","20","10","5","5","182","60","79"
"754","80","3","4","20","10","5","5","939","0","0"
"751","80","3","4","20","10","5","5","2567","0","0"
"755","80","3","4","20","10","5","5","137","60","86"
"753","80","3","4","20","10","5","5","2120","0","0"
"758","80","3","4","20","10","5","5","1391","0","0"
"756","80","3","4","20","10","5","5","2836","0","0"
"760","80","3","4","20","10","5","5","111","60","88"
"757","80","3","4","20","10","5","5","3000","1","0"
"762","80","3","4","20","10","5","5","118","60","94"
"761","80","3","4","20","10","5","5","1462","0","0"
"764","80","3","4","20","10","5","5","122","60","89"
"759","80","3","4","20","10","5","5","2236","0","0"
"763","80","3","4","20","10","5","5","1946","0","0"
"765","80","3","4","20","10","5","5","1791","0","0"
"768","80","3","4","20","10","5","5","136","60","85"
"766","80","3","4","20","10","5","5","2630","0","0"
"770","80","3","4","20","10","5","5","73","60","100"
"767","80","3","4","20","10","5","5","2666","0","0"
"772","80","3","4","20","10","5","5","174","60","83"
"771","80","3","4","20","10","5","5","1737","0","0"
"769","80","3","4","20","10","5","5","2552","0","0"
"773","80","3","4","20","10","5","5","2980","0","0"
"774","80","3","4","20","10","5","5","2120","0","0"
"775","80","3","4","20","10","5","5","2985","0","0"
"776","80","3","4","20","10","5","5","3000","2","1"
"779","80","3","4","20","10","5","5","104","60","84"
"777","80","3","4","20","10","5","5","2627","0","0"
"778","80","3","4","20","10","5","5","2270","0","0"
"782","80","3","4","20","10","5","5","95","60","87"
"783","80","3","4","20","10","5","5","1543","0","0"
"780","80","3","4","20","10","5","5","3000","2","0"
"781","80","3","4","20","10","5","5","2782","0","0"
"786","80","3","4","20","10","5","5","225","61","78"
"787","80","3","4","20","10","5","5","1593","0","0"
"784","80","3","4","20","10","5","5","3000","1","0"
"789","80","3","4","20","10","5","5","88","60","88"
"785","80","3","4","20","10","5","5","3000","2","1"
"788","80","3","4","20","10","5","5","3000","3","1"
"790","80","3","4","20","10","5","5","3000","1","0"
"791","80","3","4","20","10","5","5","2728","0","0"
"792","80","3","4","20","10","5","5","2053","0","0"
"795","80","3","4","20","10","5","5","850","0","0"
"793","80","3","4","20","10","5","5","3000","2","1"
"794","80","3","4","20","10","5","5","2829","0","0"
"798","80","3","4","20","10","5","5","130","60","81"
"799","80","3","4","20","10","5","5","72","60","99"
"797","80","3","4","20","10","5","5","2346","0","0"
"801","85","3","4","20","10","5","5","200","63","88"
"796","80","3","4","20","10","5","5","3000","2","1"
"802","85","3","4","20","10","5","5","91","64","95"
"803","85","3","4","20","10","5","5","179","63","88"
"804","85","3","4","20","10","5","5","131","64","91"
"800","80","3","4","20","10","5","5","2926","0","0"
"805","85","3","4","20","10","5","5","95","65","85"
"807","85","3","4","20","10","5","5","1827","0","0"
"809","85","3","4","20","10","5","5","132","63","88"
"806","85","3","4","20","10","5","5","2929","0","0"
"808","85","3","4","20","10","5","5","2768","0","0"
"810","85","3","4","20","10","5","5","1869","0","0"
"813","85","3","4","20","10","5","5","241","63","97"
"811","85","3","4","20","10","5","5","1898","0","0"
"812","85","3","4","20","10","5","5","2611","0","0"
"814","85","3","4","20","10","5","5","2853","0","0"
"815","85","3","4","20","10","5","5","2521","0","0"
"817","85","3","4","20","10","5","5","119","63","97"
"816","85","3","4","20","10","5","5","3000","1","0"
"819","85","3","4","20","10","5","5","2302","0","0"
"818","85","3","4","20","10","5","5","3000","2","1"
"822","85","3","4","20","10","5","5","137","63","89"
"820","85","3","4","20","10","5","5","3000","2","1"
"821","85","3","4","20","10","5","5","2449","0","0"
"823","85","3","4","20","10","5","5","2491","0","0"
"825","85","3","4","20","10","5","5","2058","0","0"
"827","85","3","4","20","10","5","5","169","64","89"
"824","85","3","4","20","10","5","5","3000","2","1"
"828","85","3","4","20","10","5","5","49","63","103"
"830","85","3","4","20","10","5","5","169","64","87"
"831","85","3","4","20","10","5","5","114","63","94"
"826","85","3","4","20","10","5","5","3000","2","1"
"829","85","3","4","20","10","5","5","2061","0","0"
"832","85","3","4","20","10","5","5","1707","0","0"
"833","85","3","4","20","10","5","5","2390","0","0"
"836","85","3","4","20","10","5","5","133","63","94"
"834","85","3","4","20","10","5","5","2100","0","0"
"838","85","3","4","20","10","5","5","104","64","88"
"835","85","3","4","20","10","5","5","3000","2","1"
"837","85","3","4","20","10","5","5","2037","0","0"
"839","85","3","4","20","10","5","5","2701","0","0"
"840","85","3","4","20","10","5","5","2344","0","0"
"841","85","3","4","20","10","5","5","1983","0","0"
"844","85","3","4","20","10","5","5","143","63","88"
"842","85","3","4","20","10","5","5","2523","0","0"
"843","85","3","4","20","10","5","5","2768","0","0"
"845","85","3","4","20","10","5","5","1993","0","0"
"846","85","3","4","20","10","5","5","2595","0","0"
"847","85","3","4","20","10","5","5","1733","0","0"
"850","85","3","4","20","10","5","5","71","63","93"
"848","85","3","4","20","10","5","5","3000","2","1"
"849","85","3","4","20","10","5","5","1473","0","0"
"851","90","3","4","20","10","5","5","3000","2","1"
"854","90","3","4","20","10","5","5","85","68","98"
"852","90","3","4","20","10","5","5","2169","0","0"
"853","90","3","4","20","10","5","5","2006","0","0"
"855","90","3","4","20","10","5","5","102","67","89"
"856","90","3","4","20","10","5","5","125","67","98"
"858","90","3","4","20","10","5","5","2101","0","0"
"857","90","3","4","20","10","5","5","2651","0","0"
"861","90","3","4","20","10","5","5","100","67","90"
"859","90","3","4","20","10","5","5","3000","3","3"
"860","90","3","4","20","10","5","5","1852","0","0"
"863","90","3","4","20","10","5","5","1864","0","0"
"862","90","3","4","20","10","5","5","2900","0","0"
"866","90","3","4","20","10","5","5","100","67","94"
"865","90","3","4","20","10","5","5","1846","0","0"
"864","90","3","4","20","10","5","5","2320","0","0"
"867","90","3","4","20","10","5","5","2246","0","0"
"868","90","3","4","20","10","5","5","2324","0","0"
"869","90","3","4","20","10","5","5","2253","0","0"
"870","90","3","4","20","10","5","5","2200","0","0"
"872","90","3","4","20","10","5","5","1985","0","0"
"871","90","3","4","20","10","5","5","2136","0","0"
"874","90","3","4","20","10","5","5","2457","0","0"
"873","90","3","4","20","10","5","5","2661","0","0"
"875","90","3","4","20","10","5","5","3000","1","0"
"877","90","3","4","20","10","5","5","2128","0","0"
"876","90","3","4","20","10","5","5","2478","0","0"
"878","90","3","4","20","10","5","5","2368","0","0"
"880","90","3","4","20","10","5","5","129","67","94"
"882","90","3","4","20","10","5","5","291","67","94"
"388","40","3","4","20","10","5","5","1787","0","0"
"879","90","3","4","20","10","5","5","2624","0","0"
"881","90","3","4","20","10","5","5","2460","0","0"
"885","90","3","4","20","10","5","5","63","68","99"
"886","90","3","4","20","10","5","5","100","68","89"
"888","90","3","4","20","10","5","5","144","68","100"
"883","90","3","4","20","10","5","5","2695","0","0"
"889","90","3","4","20","10","5","5","1678","0","0"
"887","90","3","4","20","10","5","5","3000","3","2"
"890","90","3","4","20","10","5","5","2233","0","0"
"884","90","3","4","20","10","5","5","2757","0","0"
"891","90","3","4","20","10","5","5","2294","0","0"
"892","90","3","4","20","10","5","5","2337","0","0"
"893","90","3","4","20","10","5","5","2291","0","0"
"894","90","3","4","20","10","5","5","2409","0","0"
"895","90","3","4","20","10","5","5","3000","2","1"
"899","90","3","4","20","10","5","5","191","67","93"
"896","90","3","4","20","10","5","5","2550","0","0"
"897","90","3","4","20","10","5","5","2814","0","0"
"901","95","3","4","20","10","5","5","2366","0","0"
"903","95","3","4","20","10","5","5","147","72","110"
"900","90","3","4","20","10","5","5","3000","2","1"
"902","95","3","4","20","10","5","5","2715","0","0"
"898","90","3","4","20","10","5","5","3000","2","1"
"904","95","3","4","20","10","5","5","1547","0","0"
"908","95","3","4","20","10","5","5","184","71","96"
"905","95","3","4","20","10","5","5","2601","0","0"
"906","95","3","4","20","10","5","5","2871","0","0"
"911","95","3","4","20","10","5","5","87","71","99"
"909","95","3","4","20","10","5","5","1731","0","0"
"912","95","3","4","20","10","5","5","225","71","99"
"910","95","3","4","20","10","5","5","2167","0","0"
"907","95","3","4","20","10","5","5","3000","2","1"
"916","95","3","4","20","10","5","5","176","71","98"
"913","95","3","4","20","10","5","5","2513","0","0"
"914","95","3","4","20","10","5","5","2993","0","0"
"915","95","3","4","20","10","5","5","3000","2","1"
"917","95","3","4","20","10","5","5","1917","0","0"
"918","95","3","4","20","10","5","5","2303","0","0"
"919","95","3","4","20","10","5","5","2967","0","0"
"922","95","3","4","20","10","5","5","1611","0","0"
"924","95","3","4","20","10","5","5","208","71","85"
"921","95","3","4","20","10","5","5","1769","0","0"
"920","95","3","4","20","10","5","5","3000","2","1"
"927","95","3","4","20","10","5","5","178","71","98"
"925","95","3","4","20","10","5","5","2308","0","0"
"923","95","3","4","20","10","5","5","2776","0","0"
"928","95","3","4","20","10","5","5","2035","0","0"
"929","95","3","4","20","10","5","5","1800","0","0"
"926","95","3","4","20","10","5","5","2064","0","0"
"933","95","3","4","20","10","5","5","115","71","103"
"930","95","3","4","20","10","5","5","2029","0","0"
"931","95","3","4","20","10","5","5","2286","0","0"
"932","95","3","4","20","10","5","5","3000","1","0"
"937","95","3","4","20","10","5","5","114","71","106"
"935","95","3","4","20","10","5","5","3000","2","1"
"936","95","3","4","20","10","5","5","2062","0","0"
"934","95","3","4","20","10","5","5","2713","0","0"
"940","95","3","4","20","10","5","5","1401","0","0"
"938","95","3","4","20","10","5","5","2228","0","0"
"941","95","3","4","20","10","5","5","1809","0","0"
"939","95","3","4","20","10","5","5","3000","6","3"
"944","95","3","4","20","10","5","5","133","71","105"
"945","95","3","4","20","10","5","5","230","71","94"
"943","95","3","4","20","10","5","5","2018","0","0"
"942","95","3","4","20","10","5","5","3000","2","1"
"947","95","3","4","20","10","5","5","2391","0","0"
"948","95","3","4","20","10","5","5","2405","0","0"
"949","95","3","4","20","10","5","5","2236","0","0"
"946","95","3","4","20","10","5","5","3000","1","0"
"953","100","3","4","20","10","5","5","88","75","120"
"950","95","3","4","20","10","5","5","2606","0","0"
"954","100","3","4","20","10","5","5","190","75","102"
"952","100","3","4","20","10","5","5","2494","0","0"
"951","100","3","4","20","10","5","5","2634","0","0"
"957","100","3","4","20","10","5","5","110","76","117"
"955","100","3","4","20","10","5","5","1509","0","0"
"958","100","3","4","20","10","5","5","1731","0","0"
"959","100","3","4","20","10","5","5","2226","0","0"
"960","100","3","4","20","10","5","5","2476","0","0"
"961","100","3","4","20","10","5","5","1952","0","0"
"963","100","3","4","20","10","5","5","156","75","111"
"956","100","3","4","20","10","5","5","3000","2","1"
"962","100","3","4","20","10","5","5","1769","0","0"
"965","100","3","4","20","10","5","5","2681","0","0"
"964","100","3","4","20","10","5","5","2371","0","0"
"969","100","3","4","20","10","5","5","177","75","115"
"967","100","3","4","20","10","5","5","3000","2","1"
"971","100","3","4","20","10","5","5","112","75","115"
"966","100","3","4","20","10","5","5","3000","3","2"
"968","100","3","4","20","10","5","5","3000","3","1"
"970","100","3","4","20","10","5","5","2521","0","0"
"974","100","3","4","20","10","5","5","84","75","101"
"972","100","3","4","20","10","5","5","1980","0","0"
"973","100","3","4","20","10","5","5","2479","0","0"
"976","100","3","4","20","10","5","5","2373","0","0"
"975","100","3","4","20","10","5","5","2890","0","0"
"977","100","3","4","20","10","5","5","2058","0","0"
"979","100","3","4","20","10","5","5","1261","0","0"
"980","100","3","4","20","10","5","5","2466","0","0"
"981","100","3","4","20","10","5","5","2535","0","0"
"984","100","3","4","20","10","5","5","171","75","105"
"982","100","3","4","20","10","5","5","3000","2","1"
"985","100","3","4","20","10","5","5","131","75","103"
"978","100","3","4","20","10","5","5","2763","0","0"
"987","100","3","4","20","10","5","5","2055","0","0"
"983","100","3","4","20","10","5","5","3000","1","0"
"986","100","3","4","20","10","5","5","2862","0","0"
"990","100","3","4","20","10","5","5","159","75","108"
"988","100","3","4","20","10","5","5","1887","0","0"
"992","100","3","4","20","10","5","5","1729","0","0"
"989","100","3","4","20","10","5","5","2499","0","0"
"991","100","3","4","20","10","5","5","3000","1","0"
"993","100","3","4","20","10","5","5","2560","0","0"
"994","100","3","4","20","10","5","5","2162","0","0"
"995","100","3","4","20","10","5","5","1859","0","0"
"996","100","3","4","20","10","5","5","2478","0","0"
"999","100","3","4","20","10","5","5","2397","0","0"
"998","100","3","4","20","10","5","5","2861","0","0"
"1000","100","3","4","20","10","5","5","2101","0","0"
"997","100","3","4","20","10","5","5","2535","0","0"
"1002","105","3","4","20","10","5","5","2343","0","0"
"1001","105","3","4","20","10","5","5","3000","2","1"
"1003","105","3","4","20","10","5","5","3000","2","1"
"1007","105","3","4","20","10","5","5","328","78","105"
"1005","105","3","4","20","10","5","5","2434","0","0"
"1009","105","3","4","20","10","5","5","100","78","108"
"1004","105","3","4","20","10","5","5","3000","2","1"
"1006","105","3","4","20","10","5","5","2380","0","0"
"1011","105","3","4","20","10","5","5","159","78","112"
"1010","105","3","4","20","10","5","5","2622","0","0"
"1008","105","3","4","20","10","5","5","2792","0","0"
"1012","105","3","4","20","10","5","5","2044","0","0"
"1015","105","3","4","20","10","5","5","97","78","115"
"1016","105","3","4","20","10","5","5","138","78","100"
"1013","105","3","4","20","10","5","5","2397","0","0"
"1014","105","3","4","20","10","5","5","1956","0","0"
"1017","105","3","4","20","10","5","5","3000","1","0"
"1018","105","3","4","20","10","5","5","3000","1","0"
"1019","105","3","4","20","10","5","5","1509","0","0"
"1023","105","3","4","20","10","5","5","147","78","113"
"1020","105","3","4","20","10","5","5","1968","0","0"
"1024","105","3","4","20","10","5","5","206","78","111"
"1021","105","3","4","20","10","5","5","2142","0","0"
"1027","105","3","4","20","10","5","5","90","79","114"
"1022","105","3","4","20","10","5","5","2416","0","0"
"1025","105","3","4","20","10","5","5","3000","1","0"
"1028","105","3","4","20","10","5","5","2021","0","0"
"1030","105","3","4","20","10","5","5","288","78","111"
"1031","105","3","4","20","10","5","5","148","78","117"
"1032","105","3","4","20","10","5","5","140","78","127"
"1033","105","3","4","20","10","5","5","170","78","110"
"1026","105","3","4","20","10","5","5","3000","4","1"
"1029","105","3","4","20","10","5","5","2767","0","0"
"1035","105","3","4","20","10","5","5","2586","0","0"
"1037","105","3","4","20","10","5","5","2265","0","0"
"1036","105","3","4","20","10","5","5","2327","0","0"
"1034","105","3","4","20","10","5","5","3000","2","1"
"1039","105","3","4","20","10","5","5","1712","0","0"
"1038","105","3","4","20","10","5","5","1828","0","0"
"1042","105","3","4","20","10","5","5","922","0","0"
"1041","105","3","4","20","10","5","5","2170","0","0"
"1040","105","3","4","20","10","5","5","2016","0","0"
"1044","105","3","4","20","10","5","5","1680","0","0"
"1043","105","3","4","20","10","5","5","2248","0","0"
"1045","105","3","4","20","10","5","5","3000","1","0"
"1048","105","3","4","20","10","5","5","2303","0","0"
"1047","105","3","4","20","10","5","5","3000","1","0"
"1046","105","3","4","20","10","5","5","2575","0","0"
"1049","105","3","4","20","10","5","5","3000","1","0"
"1053","110","3","4","20","10","5","5","156","83","120"
"1050","105","3","4","20","10","5","5","2631","0","0"
"1054","110","3","4","20","10","5","5","222","83","116"
"1052","110","3","4","20","10","5","5","2643","0","0"
"1051","110","3","4","20","10","5","5","3000","1","0"
"1058","110","3","4","20","10","5","5","189","83","133"
"1056","110","3","4","20","10","5","5","2633","0","0"
"1055","110","3","4","20","10","5","5","3000","2","1"
"1059","110","3","4","20","10","5","5","2324","0","0"
"1057","110","3","4","20","10","5","5","2012","0","0"
"1061","110","3","4","20","10","5","5","2012","0","0"
"1060","110","3","4","20","10","5","5","3000","1","0"
"1062","110","3","4","20","10","5","5","2349","0","0"
"1064","110","3","4","20","10","5","5","3000","2","1"
"1066","110","3","4","20","10","5","5","2542","0","0"
"1065","110","3","4","20","10","5","5","3000","1","0"
"1063","110","3","4","20","10","5","5","3000","2","1"
"1068","110","3","4","20","10","5","5","1764","0","0"
"1071","110","3","4","20","10","5","5","91","82","123"
"1067","110","3","4","20","10","5","5","2335","0","0"
"1069","110","3","4","20","10","5","5","2538","0","0"
"1070","110","3","4","20","10","5","5","1981","0","0"
"1073","110","3","4","20","10","5","5","2490","0","0"
"1074","110","3","4","20","10","5","5","2503","0","0"
"1076","110","3","4","20","10","5","5","117","83","124"
"1072","110","3","4","20","10","5","5","2960","0","0"
"1075","110","3","4","20","10","5","5","2976","0","0"
"1078","110","3","4","20","10","5","5","2552","0","0"
"1079","110","3","4","20","10","5","5","2735","0","0"
"1077","110","3","4","20","10","5","5","2825","0","0"
"1082","110","3","4","20","10","5","5","1984","0","0"
"1081","110","3","4","20","10","5","5","2174","0","0"
"1080","110","3","4","20","10","5","5","3000","2","1"
"1083","110","3","4","20","10","5","5","2767","0","0"
"1084","110","3","4","20","10","5","5","2485","0","0"
"1085","110","3","4","20","10","5","5","2865","0","0"
"1086","110","3","4","20","10","5","5","2588","0","0"
"1087","110","3","4","20","10","5","5","3000","2","1"
"1088","110","3","4","20","10","5","5","2447","0","0"
"1089","110","3","4","20","10","5","5","1797","0","0"
"1091","110","3","4","20","10","5","5","3000","1","0"
"1092","110","3","4","20","10","5","5","3000","3","2"
"1093","110","3","4","20","10","5","5","2908","0","0"
"1095","110","3","4","20","10","5","5","145","82","106"
"1094","110","3","4","20","10","5","5","1916","0","0"
"1090","110","3","4","20","10","5","5","2829","0","0"
"1096","110","3","4","20","10","5","5","2071","0","0"
"1098","110","3","4","20","10","5","5","2304","0","0"
"1097","110","3","4","20","10","5","5","3000","2","1"
"1102","115","3","4","20","10","5","5","142","86","115"
"1100","110","3","4","20","10","5","5","2769","0","0"
"1099","110","3","4","20","10","5","5","2986","0","0"
"1101","115","3","4","20","10","5","5","2139","0","0"
"1106","115","3","4","20","10","5","5","339","86","119"
"1103","115","3","4","20","10","5","5","2425","0","0"
"1107","115","3","4","20","10","5","5","434","86","113"
"1104","115","3","4","20","10","5","5","2749","0","0"
"1105","115","3","4","20","10","5","5","2557","0","0"
"1108","115","3","4","20","10","5","5","2358","0","0"
"1109","115","3","4","20","10","5","5","2019","0","0"
"1113","115","3","4","20","10","5","5","205","86","119"
"1110","115","3","4","20","10","5","5","2131","0","0"
"1114","115","3","4","20","10","5","5","2171","0","0"
"1112","115","3","4","20","10","5","5","2833","0","0"
"1111","115","3","4","20","10","5","5","3000","3","1"
"1115","115","3","4","20","10","5","5","2632","0","0"
"1116","115","3","4","20","10","5","5","2675","0","0"
"1117","115","3","4","20","10","5","5","3000","3","1"
"1118","115","3","4","20","10","5","5","2144","0","0"
"1119","115","3","4","20","10","5","5","2378","0","0"
"1120","115","3","4","20","10","5","5","3000","6","4"
"1121","115","3","4","20","10","5","5","2754","0","0"
"1125","115","3","4","20","10","5","5","131","87","124"
"1126","115","3","4","20","10","5","5","263","86","112"
"1123","115","3","4","20","10","5","5","2918","0","0"
"1122","115","3","4","20","10","5","5","2931","0","0"
"1124","115","3","4","20","10","5","5","2720","0","0"
"1130","115","3","4","20","10","5","5","144","86","139"
"1127","115","3","4","20","10","5","5","3000","3","2"
"1128","115","3","4","20","10","5","5","2659","0","0"
"1131","115","3","4","20","10","5","5","2637","0","0"
"1129","115","3","4","20","10","5","5","3000","2","1"
"1132","115","3","4","20","10","5","5","3000","1","0"
"1133","115","3","4","20","10","5","5","2818","0","0"
"1136","115","3","4","20","10","5","5","212","86","108"
"1134","115","3","4","20","10","5","5","2527","0","0"
"1138","115","3","4","20","10","5","5","2452","0","0"
"1137","115","3","4","20","10","5","5","3000","5","2"
"1139","115","3","4","20","10","5","5","2573","0","0"
"1135","115","3","4","20","10","5","5","2548","0","0"
"1141","115","3","4","20","10","5","5","2567","0","0"
"1142","115","3","4","20","10","5","5","2258","0","0"
"1140","115","3","4","20","10","5","5","3000","1","0"
"1143","115","3","4","20","10","5","5","2571","0","0"
"1146","115","3","4","20","10","5","5","1680","0","0"
"1147","115","3","4","20","10","5","5","161","88","120"
"1145","115","3","4","20","10","5","5","2162","0","0"
"1144","115","3","4","20","10","5","5","3000","2","1"
"1150","115","3","4","20","10","5","5","2301","0","0"
"1148","115","3","4","20","10","5","5","2842","0","0"
"1151","120","3","4","20","10","5","5","3000","1","0"
"1149","115","3","4","20","10","5","5","2791","0","0"
"1152","120","3","4","20","10","5","5","2058","0","0"
"1153","120","3","4","20","10","5","5","2626","0","0"
"1154","120","3","4","20","10","5","5","3000","2","1"
"1157","120","3","4","20","10","5","5","1751","0","0"
"1156","120","3","4","20","10","5","5","2889","0","0"
"1155","120","3","4","20","10","5","5","2564","0","0"
"1160","120","3","4","20","10","5","5","121","89","131"
"1162","120","3","4","20","10","5","5","119","90","125"
"1158","120","3","4","20","10","5","5","2660","0","0"
"1159","120","3","4","20","10","5","5","2884","0","0"
"1163","120","3","4","20","10","5","5","2454","0","0"
"1164","120","3","4","20","10","5","5","2950","0","0"
"1161","120","3","4","20","10","5","5","2631","0","0"
"1165","120","3","4","20","10","5","5","2346","0","0"
"1168","120","3","4","20","10","5","5","149","91","132"
"1170","120","3","4","20","10","5","5","204","89","111"
"1166","120","3","4","20","10","5","5","3000","1","0"
"1167","120","3","4","20","10","5","5","2813","0","0"
"1169","120","3","4","20","10","5","5","2995","0","0"
"1172","120","3","4","20","10","5","5","3000","1","0"
"1171","120","3","4","20","10","5","5","2802","0","0"
"1174","120","3","4","20","10","5","5","1977","0","0"
"1173","120","3","4","20","10","5","5","3000","3","2"
"1176","120","3","4","20","10","5","5","127","90","134"
"1175","120","3","4","20","10","5","5","2176","0","0"
"1177","120","3","4","20","10","5","5","2597","0","0"
"1178","120","3","4","20","10","5","5","2549","0","0"
"1180","120","3","4","20","10","5","5","1908","0","0"
"1182","120","3","4","20","10","5","5","175","89","127"
"1184","120","3","4","20","10","5","5","159","90","127"
"1179","120","3","4","20","10","5","5","2672","0","0"
"1181","120","3","4","20","10","5","5","2150","0","0"
"1183","120","3","4","20","10","5","5","3000","2","1"
"1185","120","3","4","20","10","5","5","3000","4","2"
"1187","120","3","4","20","10","5","5","3000","1","0"
"1188","120","3","4","20","10","5","5","2258","0","0"
"1186","120","3","4","20","10","5","5","3000","2","1"
"1189","120","3","4","20","10","5","5","2101","0","0"
"1191","120","3","4","20","10","5","5","2300","0","0"
"1190","120","3","4","20","10","5","5","3000","3","2"
"1194","120","3","4","20","10","5","5","122","89","134"
"1193","120","3","4","20","10","5","5","2756","0","0"
"1192","120","3","4","20","10","5","5","3000","1","0"
"1195","120","3","4","20","10","5","5","1932","0","0"
"1197","120","3","4","20","10","5","5","2056","0","0"
"1196","120","3","4","20","10","5","5","3000","2","1"
"1199","120","3","4","20","10","5","5","1834","0","0"
"1198","120","3","4","20","10","5","5","2629","0","0"
"1200","120","3","4","20","10","5","5","3000","2","1"
"1204","125","3","4","20","10","5","5","148","93","147"
"1203","125","3","4","20","10","5","5","423","93","122"
"1201","125","3","4","20","10","5","5","2806","0","0"
"1202","125","3","4","20","10","5","5","2507","0","0"
"1207","125","3","4","20","10","5","5","2295","0","0"
"1206","125","3","4","20","10","5","5","1855","0","0"
"1205","125","3","4","20","10","5","5","2534","0","0"
"1208","125","3","4","20","10","5","5","2537","0","0"
"1209","125","3","4","20","10","5","5","2848","0","0"
"1213","125","3","4","20","10","5","5","148","94","126"
"1211","125","3","4","20","10","5","5","3000","1","0"
"1212","125","3","4","20","10","5","5","3000","2","0"
"1210","125","3","4","20","10","5","5","2361","0","0"
"1217","125","3","4","20","10","5","5","202","93","131"
"1214","125","3","4","20","10","5","5","2377","0","0"
"1216","125","3","4","20","10","5","5","1617","0","0"
"1218","125","3","4","20","10","5","5","134","93","138"
"1219","125","3","4","20","10","5","5","183","93","138"
"1222","125","3","4","20","10","5","5","86","95","139"
"1215","125","3","4","20","10","5","5","2701","0","0"
"1220","125","3","4","20","10","5","5","2525","0","0"
"1225","125","3","4","20","10","5","5","166","94","138"
"1221","125","3","4","20","10","5","5","2426","0","0"
"1223","125","3","4","20","10","5","5","2898","0","0"
"1224","125","3","4","20","10","5","5","3000","2","0"
"1229","125","3","4","20","10","5","5","161","93","140"
"1226","125","3","4","20","10","5","5","1360","0","0"
"1228","125","3","4","20","10","5","5","2236","0","0"
"1231","125","3","4","20","10","5","5","1948","0","0"
"1230","125","3","4","20","10","5","5","2905","0","0"
"1227","125","3","4","20","10","5","5","3000","1","0"
"1232","125","3","4","20","10","5","5","3000","2","1"
"1233","125","3","4","20","10","5","5","3000","2","1"
"1234","125","3","4","20","10","5","5","3000","1","0"
"1236","125","3","4","20","10","5","5","2354","0","0"
"1239","125","3","4","20","10","5","5","152","93","140"
"1235","125","3","4","20","10","5","5","3000","3","1"
"1237","125","3","4","20","10","5","5","2737","0","0"
"1240","125","3","4","20","10","5","5","116","93","136"
"1241","125","3","4","20","10","5","5","187","93","134"
"1238","125","3","4","20","10","5","5","3000","2","1"
"1245","125","3","4","20","10","5","5","148","93","123"
"1242","125","3","4","20","10","5","5","2055","0","0"
"1243","125","3","4","20","10","5","5","3000","1","0"
"1246","125","3","4","20","10","5","5","2271","0","0"
"1244","125","3","4","20","10","5","5","3000","1","0"
"1247","125","3","4","20","10","5","5","2053","0","0"
"1248","125","3","4","20","10","5","5","2534","0","0"
"1252","130","3","4","20","10","5","5","131","97","138"
"1249","125","3","4","20","10","5","5","2038","0","0"
"1251","130","3","4","20","10","5","5","2236","0","0"
"1255","130","3","4","20","10","5","5","105","97","146"
"1253","130","3","4","20","10","5","5","2174","0","0"
"1254","130","3","4","20","10","5","5","2212","0","0"
"1250","125","3","4","20","10","5","5","2721","0","0"
"1257","130","3","4","20","10","5","5","1485","0","0"
"1256","130","3","4","20","10","5","5","2942","0","0"
"1259","130","3","4","20","10","5","5","2010","0","0"
"1258","130","3","4","20","10","5","5","3000","4","2"
"1260","130","3","4","20","10","5","5","2745","0","0"
"1261","130","3","4","20","10","5","5","3000","2","1"
"1263","130","3","4","20","10","5","5","3000","2","1"
"1262","130","3","4","20","10","5","5","2754","0","0"
"1264","130","3","4","20","10","5","5","2764","0","0"
"1266","130","3","4","20","10","5","5","2183","0","0"
