"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Innovation on a Network_modified model Virus on a Network.nlogo"
"average-node-degree 1 1 49"
"03/08/2024 15:05:07:887 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","number-of-nodes","average-node-degree","initial-outbreak-size","gain-resistance-chance","virus-check-frequency","virus-spread-chance","recovery-chance","[step]","count turtles with [infected?]","count links"
"2005","50","41","4","20","10","5","5","4","44","795"
"2006","50","41","4","20","10","5","5","3","40","694"
"2007","50","41","4","20","10","5","5","3","46","883"
"2009","50","41","4","20","10","5","5","3","43","777"
"2008","50","41","4","20","10","5","5","3","38","595"
"2010","50","41","4","20","10","5","5","3","39","633"
"2011","50","41","4","20","10","5","5","3","38","593"
"2012","50","41","4","20","10","5","5","3","49","980"
"2013","50","41","4","20","10","5","5","3","44","781"
"2014","50","41","4","20","10","5","5","3","42","735"
"2015","50","41","4","20","10","5","5","3","40","670"
"2016","50","41","4","20","10","5","5","4","47","919"
"2017","50","41","4","20","10","5","5","3","46","879"
"2018","50","41","4","20","10","5","5","3","46","893"
"2019","50","41","4","20","10","5","5","3","40","665"
"2020","50","41","4","20","10","5","5","3","43","739"
"2022","50","41","4","20","10","5","5","3","46","873"
"2021","50","41","4","20","10","5","5","3","39","644"
"2023","50","41","4","20","10","5","5","3","40","662"
"2024","50","41","4","20","10","5","5","3","38","611"
"2025","50","41","4","20","10","5","5","3","46","886"
"2027","50","41","4","20","10","5","5","3","43","769"
"2026","50","41","4","20","10","5","5","3","42","715"
"2028","50","41","4","20","10","5","5","3","38","607"
"2029","50","41","4","20","10","5","5","3","41","713"
"2030","50","41","4","20","10","5","5","3","44","799"
"2031","50","41","4","20","10","5","5","3","44","800"
"2032","50","41","4","20","10","5","5","3","43","777"
"2033","50","41","4","20","10","5","5","4","47","911"
"2034","50","41","4","20","10","5","5","3","45","850"
"2035","50","41","4","20","10","5","5","3","39","637"
"2036","50","41","4","20","10","5","5","4","46","862"
"2037","50","41","4","20","10","5","5","4","45","826"
"2038","50","41","4","20","10","5","5","3","45","819"
"2040","50","41","4","20","10","5","5","3","44","776"
"2039","50","41","4","20","10","5","5","3","42","751"
"2041","50","41","4","20","10","5","5","3","40","656"
"2042","50","41","4","20","10","5","5","3","38","601"
"2043","50","41","4","20","10","5","5","3","40","656"
"2044","50","41","4","20","10","5","5","3","45","850"
"2045","50","41","4","20","10","5","5","3","43","755"
"2046","50","41","4","20","10","5","5","3","42","724"
"2047","50","41","4","20","10","5","5","3","43","749"
"2048","50","41","4","20","10","5","5","4","47","911"
"2049","50","41","4","20","10","5","5","4","47","910"
"2050","50","41","4","20","10","5","5","3","40","670"
"2052","50","42","4","20","10","5","5","4","43","791"
"2051","50","42","4","20","10","5","5","3","43","773"
"2054","50","42","4","20","10","5","5","3","40","680"
"2053","50","42","4","20","10","5","5","3","41","720"
"2055","50","42","4","20","10","5","5","3","46","881"
"2056","50","42","4","20","10","5","5","4","49","1010"
"2057","50","42","4","20","10","5","5","3","40","674"
"2058","50","42","4","20","10","5","5","3","40","670"
"2059","50","42","4","20","10","5","5","3","44","821"
"2060","50","42","4","20","10","5","5","3","49","1006"
"2061","50","42","4","20","10","5","5","4","43","781"
"2062","50","42","4","20","10","5","5","3","41","705"
"2063","50","42","4","20","10","5","5","4","40","657"
"2064","50","42","4","20","10","5","5","3","43","810"
"2065","50","42","4","20","10","5","5","3","38","605"
"2067","50","42","4","20","10","5","5","3","46","885"
"2066","50","42","4","20","10","5","5","3","43","787"
"2068","50","42","4","20","10","5","5","3","46","882"
"2069","50","42","4","20","10","5","5","3","41","722"
"2071","50","42","4","20","10","5","5","3","38","610"
"2070","50","42","4","20","10","5","5","3","44","816"
"2072","50","42","4","20","10","5","5","3","45","837"
"2073","50","42","4","20","10","5","5","3","44","820"
"2074","50","42","4","20","10","5","5","3","40","680"
"2075","50","42","4","20","10","5","5","3","43","758"
"2076","50","42","4","20","10","5","5","3","47","926"
"2078","50","42","4","20","10","5","5","3","42","769"
"2077","50","42","4","20","10","5","5","4","46","905"
"2079","50","42","4","20","10","5","5","4","47","925"
"2080","50","42","4","20","10","5","5","4","46","891"
"2082","50","42","4","20","10","5","5","3","39","622"
"2081","50","42","4","20","10","5","5","4","48","958"
"2083","50","42","4","20","10","5","5","3","42","763"
"2084","50","42","4","20","10","5","5","3","41","717"
"2085","50","42","4","20","10","5","5","3","46","880"
"2086","50","42","4","20","10","5","5","3","38","607"
"2087","50","42","4","20","10","5","5","3","39","638"
"2088","50","42","4","20","10","5","5","3","41","719"
"2089","50","42","4","20","10","5","5","3","42","734"
"2090","50","42","4","20","10","5","5","3","44","844"
"2091","50","42","4","20","10","5","5","3","42","729"
"2092","50","42","4","20","10","5","5","3","38","640"
"2093","50","42","4","20","10","5","5","3","44","799"
"2095","50","42","4","20","10","5","5","3","43","785"
"2094","50","42","4","20","10","5","5","4","47","938"
"2096","50","42","4","20","10","5","5","3","43","766"
"2097","50","42","4","20","10","5","5","3","45","852"
"2098","50","42","4","20","10","5","5","3","40","688"
"2099","50","42","4","20","10","5","5","3","39","632"
"2100","50","42","4","20","10","5","5","4","48","977"
"2101","50","43","4","20","10","5","5","3","44","828"
"2103","50","43","4","20","10","5","5","3","45","870"
"2102","50","43","4","20","10","5","5","3","43","815"
"2104","50","43","4","20","10","5","5","4","47","967"
"2106","50","43","4","20","10","5","5","3","45","891"
"2105","50","43","4","20","10","5","5","4","47","947"
"2107","50","43","4","20","10","5","5","3","47","949"
"2108","50","43","4","20","10","5","5","3","38","623"
"2109","50","43","4","20","10","5","5","3","42","763"
"2110","50","43","4","20","10","5","5","3","42","756"
"2111","50","43","4","20","10","5","5","3","43","789"
"2112","50","43","4","20","10","5","5","3","47","953"
"2113","50","43","4","20","10","5","5","3","41","738"
"2114","50","43","4","20","10","5","5","3","45","895"
"2116","50","43","4","20","10","5","5","3","48","998"
"2115","50","43","4","20","10","5","5","3","47","942"
"2117","50","43","4","20","10","5","5","3","42","763"
"2118","50","43","4","20","10","5","5","3","40","680"
"2119","50","43","4","20","10","5","5","3","41","723"
"2120","50","43","4","20","10","5","5","3","43","794"
"2121","50","43","4","20","10","5","5","3","46","924"
"2122","50","43","4","20","10","5","5","3","44","848"
"2123","50","43","4","20","10","5","5","3","42","760"
"2124","50","43","4","20","10","5","5","4","49","1037"
"2125","50","43","4","20","10","5","5","3","41","721"
"2126","50","43","4","20","10","5","5","3","44","849"
"2127","50","43","4","20","10","5","5","4","46","905"
"2128","50","43","4","20","10","5","5","3","45","876"
"2129","50","43","4","20","10","5","5","3","39","660"
"2130","50","43","4","20","10","5","5","3","42","759"
"2131","50","43","4","20","10","5","5","3","40","689"
"2132","50","43","4","20","10","5","5","3","40","677"
"2133","50","43","4","20","10","5","5","3","46","909"
"2134","50","43","4","20","10","5","5","3","47","960"
"2136","50","43","4","20","10","5","5","3","45","860"
"2135","50","43","4","20","10","5","5","3","43","811"
"2138","50","43","4","20","10","5","5","3","38","618"
"2137","50","43","4","20","10","5","5","3","41","722"
"2139","50","43","4","20","10","5","5","4","48","994"
"2142","50","43","4","20","10","5","5","3","42","795"
"2140","50","43","4","20","10","5","5","3","42","756"
"2141","50","43","4","20","10","5","5","3","45","873"
"2143","50","43","4","20","10","5","5","3","45","861"
"2144","50","43","4","20","10","5","5","3","46","921"
"2146","50","43","4","20","10","5","5","3","41","730"
"2145","50","43","4","20","10","5","5","3","46","909"
"2147","50","43","4","20","10","5","5","3","45","870"
"2148","50","43","4","20","10","5","5","3","39","650"
"2149","50","43","4","20","10","5","5","3","48","1003"
"2150","50","43","4","20","10","5","5","3","38","621"
"2151","50","44","4","20","10","5","5","4","41","752"
"2152","50","44","4","20","10","5","5","3","45","903"
"2153","50","44","4","20","10","5","5","3","42","774"
"2154","50","44","4","20","10","5","5","3","42","787"
"2155","50","44","4","20","10","5","5","3","39","674"
"2156","50","44","4","20","10","5","5","3","42","777"
"2157","50","44","4","20","10","5","5","3","41","746"
"2158","50","44","4","20","10","5","5","3","43","831"
"2159","50","44","4","20","10","5","5","4","47","970"
"2160","50","44","4","20","10","5","5","3","46","928"
"2161","50","44","4","20","10","5","5","3","42","773"
"2162","50","44","4","20","10","5","5","3","44","880"
"2163","50","44","4","20","10","5","5","4","46","937"
"2164","50","44","4","20","10","5","5","3","43","812"
"2165","50","44","4","20","10","5","5","3","43","831"
"2166","50","44","4","20","10","5","5","3","45","882"
"2168","50","44","4","20","10","5","5","4","49","1059"
"2167","50","44","4","20","10","5","5","3","47","983"
"2170","50","44","4","20","10","5","5","3","41","742"
"2169","50","44","4","20","10","5","5","3","38","635"
"2171","50","44","4","20","10","5","5","2","41","746"
"2172","50","44","4","20","10","5","5","3","41","738"
"2174","50","44","4","20","10","5","5","3","42","769"
"2173","50","44","4","20","10","5","5","3","43","808"
"2175","50","44","4","20","10","5","5","3","42","808"
"2176","50","44","4","20","10","5","5","3","45","892"
"2177","50","44","4","20","10","5","5","3","41","740"
"2178","50","44","4","20","10","5","5","3","44","829"
"2179","50","44","4","20","10","5","5","3","44","851"
"2180","50","44","4","20","10","5","5","3","40","707"
"2181","50","44","4","20","10","5","5","4","47","964"
"2182","50","44","4","20","10","5","5","3","42","774"
"2183","50","44","4","20","10","5","5","3","41","734"
"2184","50","44","4","20","10","5","5","3","41","746"
"2185","50","44","4","20","10","5","5","3","41","753"
"2186","50","44","4","20","10","5","5","3","41","735"
"2187","50","44","4","20","10","5","5","3","43","806"
"2188","50","44","4","20","10","5","5","3","43","826"
"2189","50","44","4","20","10","5","5","4","46","944"
"2190","50","44","4","20","10","5","5","3","41","766"
"2191","50","44","4","20","10","5","5","3","42","796"
"2192","50","44","4","20","10","5","5","3","43","817"
"2193","50","44","4","20","10","5","5","3","44","854"
"2194","50","44","4","20","10","5","5","3","42","772"
"2195","50","44","4","20","10","5","5","3","46","930"
"2196","50","44","4","20","10","5","5","3","41","746"
"2197","50","44","4","20","10","5","5","3","46","937"
"2198","50","44","4","20","10","5","5","3","46","945"
"2199","50","44","4","20","10","5","5","3","45","881"
"2200","50","44","4","20","10","5","5","3","38","622"
"2201","50","45","4","20","10","5","5","3","43","840"
"2203","50","45","4","20","10","5","5","3","46","969"
"2202","50","45","4","20","10","5","5","3","46","956"
"2204","50","45","4","20","10","5","5","3","43","839"
"2205","50","45","4","20","10","5","5","3","43","809"
"2206","50","45","4","20","10","5","5","3","47","989"
"2207","50","45","4","20","10","5","5","3","45","910"
"2208","50","45","4","20","10","5","5","3","40","711"
"2209","50","45","4","20","10","5","5","3","44","890"
"2210","50","45","4","20","10","5","5","3","42","796"
"2211","50","45","4","20","10","5","5","4","41","764"
"2212","50","45","4","20","10","5","5","4","46","953"
"2213","50","45","4","20","10","5","5","3","47","998"
"2214","50","45","4","20","10","5","5","3","42","792"
"2216","50","45","4","20","10","5","5","3","45","921"
"2215","50","45","4","20","10","5","5","3","46","989"
"2217","50","45","4","20","10","5","5","3","46","943"
"2218","50","45","4","20","10","5","5","3","42","799"
"2219","50","45","4","20","10","5","5","3","45","902"
"2220","50","45","4","20","10","5","5","4","45","903"
"2221","50","45","4","20","10","5","5","3","41","770"
"2222","50","45","4","20","10","5","5","4","45","904"
"2223","50","45","4","20","10","5","5","3","38","670"
"2224","50","45","4","20","10","5","5","3","38","626"
"2225","50","45","4","20","10","5","5","3","42","812"
"2226","50","45","4","20","10","5","5","3","41","749"
"2227","50","45","4","20","10","5","5","3","47","998"
"2228","50","45","4","20","10","5","5","3","43","848"
"2229","50","45","4","20","10","5","5","3","41","744"
"2230","50","45","4","20","10","5","5","3","44","873"
"2231","50","45","4","20","10","5","5","3","39","699"
"2232","50","45","4","20","10","5","5","3","44","882"
"2233","50","45","4","20","10","5","5","3","38","640"
"2234","50","45","4","20","10","5","5","3","47","989"
"2235","50","45","4","20","10","5","5","3","43","828"
"2236","50","45","4","20","10","5","5","3","46","949"
"2238","50","45","4","20","10","5","5","2","40","722"
"2237","50","45","4","20","10","5","5","3","45","910"
"2239","50","45","4","20","10","5","5","4","48","1036"
"2240","50","45","4","20","10","5","5","3","48","1034"
"2242","50","45","4","20","10","5","5","4","46","941"
"2241","50","45","4","20","10","5","5","3","46","945"
"2243","50","45","4","20","10","5","5","3","38","649"
"2244","50","45","4","20","10","5","5","3","44","896"
"2246","50","45","4","20","10","5","5","3","41","766"
"2245","50","45","4","20","10","5","5","3","45","895"
"2247","50","45","4","20","10","5","5","3","43","847"
"2248","50","45","4","20","10","5","5","3","42","801"
"2250","50","45","4","20","10","5","5","3","44","884"
"2249","50","45","4","20","10","5","5","3","44","870"
"2251","50","46","4","20","10","5","5","3","45","922"
"2252","50","46","4","20","10","5","5","4","45","929"
"2253","50","46","4","20","10","5","5","3","45","947"
"2254","50","46","4","20","10","5","5","3","48","1070"
"2255","50","46","4","20","10","5","5","3","47","1020"
"2257","50","46","4","20","10","5","5","3","44","890"
"2256","50","46","4","20","10","5","5","3","48","1059"
"2258","50","46","4","20","10","5","5","2","39","698"
"2259","50","46","4","20","10","5","5","3","46","972"
"2260","50","46","4","20","10","5","5","3","43","858"
"2262","50","46","4","20","10","5","5","3","39","696"
"2261","50","46","4","20","10","5","5","3","42","819"
"2263","50","46","4","20","10","5","5","3","43","837"
"2264","50","46","4","20","10","5","5","3","43","846"
"2265","50","46","4","20","10","5","5","2","38","679"
"2266","50","46","4","20","10","5","5","3","46","965"
"2267","50","46","4","20","10","5","5","3","44","908"
"2268","50","46","4","20","10","5","5","3","45","939"
"2269","50","46","4","20","10","5","5","3","44","910"
"2270","50","46","4","20","10","5","5","3","45","931"
"2271","50","46","4","20","10","5","5","3","49","1102"
"2273","50","46","4","20","10","5","5","3","40","733"
"2272","50","46","4","20","10","5","5","3","39","706"
"2274","50","46","4","20","10","5","5","3","42","806"
"2275","50","46","4","20","10","5","5","3","44","886"
"2276","50","46","4","20","10","5","5","3","47","1011"
"2277","50","46","4","20","10","5","5","3","38","666"
"2278","50","46","4","20","10","5","5","3","44","880"
"2279","50","46","4","20","10","5","5","3","39","703"
"2280","50","46","4","20","10","5","5","3","40","736"
"2281","50","46","4","20","10","5","5","3","47","1018"
"2282","50","46","4","20","10","5","5","3","45","927"
"2283","50","46","4","20","10","5","5","3","46","976"
"2285","50","46","4","20","10","5","5","4","45","936"
"2284","50","46","4","20","10","5","5","3","43","855"
"2286","50","46","4","20","10","5","5","3","48","1057"
"2287","50","46","4","20","10","5","5","3","45","926"
"2289","50","46","4","20","10","5","5","3","47","1008"
"2290","50","46","4","20","10","5","5","3","47","1016"
"2288","50","46","4","20","10","5","5","3","48","1055"
"2291","50","46","4","20","10","5","5","3","44","895"
"2292","50","46","4","20","10","5","5","4","47","1029"
"2293","50","46","4","20","10","5","5","3","49","1105"
"2294","50","46","4","20","10","5","5","3","47","1011"
"2295","50","46","4","20","10","5","5","3","43","848"
"2296","50","46","4","20","10","5","5","3","40","742"
"2298","50","46","4","20","10","5","5","3","46","976"
"2297","50","46","4","20","10","5","5","3","41","773"
"2299","50","46","4","20","10","5","5","3","39","689"
"2300","50","46","4","20","10","5","5","3","46","974"
"2301","50","47","4","20","10","5","5","3","45","946"
"2302","50","47","4","20","10","5","5","3","44","912"
"2303","50","47","4","20","10","5","5","3","44","908"
"2304","50","47","4","20","10","5","5","3","39","720"
"2305","50","47","4","20","10","5","5","3","39","708"
"2306","50","47","4","20","10","5","5","3","39","710"
"2307","50","47","4","20","10","5","5","3","46","998"
"2308","50","47","4","20","10","5","5","3","40","737"
"2309","50","47","4","20","10","5","5","3","47","1042"
"2310","50","47","4","20","10","5","5","3","43","865"
"2311","50","47","4","20","10","5","5","3","46","993"
"2312","50","47","4","20","10","5","5","3","40","756"
"2313","50","47","4","20","10","5","5","3","47","1044"
"2314","50","47","4","20","10","5","5","3","46","1001"
"2315","50","47","4","20","10","5","5","3","42","830"
"2316","50","47","4","20","10","5","5","3","47","1031"
"2317","50","47","4","20","10","5","5","3","49","1129"
"2318","50","47","4","20","10","5","5","3","45","944"
"2319","50","47","4","20","10","5","5","3","45","967"
"2320","50","47","4","20","10","5","5","3","47","1043"
"2321","50","47","4","20","10","5","5","3","47","1033"
"2322","50","47","4","20","10","5","5","3","43","861"
"2323","50","47","4","20","10","5","5","3","44","905"
"2324","50","47","4","20","10","5","5","3","44","908"
"2325","50","47","4","20","10","5","5","3","44","901"
"2326","50","47","4","20","10","5","5","3","44","910"
"2327","50","47","4","20","10","5","5","3","42","821"
"2328","50","47","4","20","10","5","5","3","48","1083"
"2329","50","47","4","20","10","5","5","3","46","997"
"2330","50","47","4","20","10","5","5","3","48","1078"
"2332","50","47","4","20","10","5","5","3","44","908"
"2333","50","47","4","20","10","5","5","3","38","679"
"2334","50","47","4","20","10","5","5","3","45","951"
"2331","50","47","4","20","10","5","5","3","47","1034"
"2335","50","47","4","20","10","5","5","3","47","1040"
"2336","50","47","4","20","10","5","5","3","43","873"
"2337","50","47","4","20","10","5","5","3","46","987"
"2338","50","47","4","20","10","5","5","4","47","1031"
"2339","50","47","4","20","10","5","5","3","47","1031"
"2340","50","47","4","20","10","5","5","3","45","958"
"2341","50","47","4","20","10","5","5","4","49","1126"
"2342","50","47","4","20","10","5","5","3","48","1082"
"2343","50","47","4","20","10","5","5","3","47","1034"
"2344","50","47","4","20","10","5","5","4","44","911"
"2345","50","47","4","20","10","5","5","3","44","905"
"2346","50","47","4","20","10","5","5","3","44","904"
"2348","50","47","4","20","10","5","5","3","44","910"
"2347","50","47","4","20","10","5","5","3","43","875"
"2349","50","47","4","20","10","5","5","3","46","999"
"2350","50","47","4","20","10","5","5","3","48","1087"
"2351","50","48","4","20","10","5","5","3","50","1200"
"2352","50","48","4","20","10","5","5","3","45","965"
"2353","50","48","4","20","10","5","5","3","47","1056"
"2354","50","48","4","20","10","5","5","4","47","1065"
"2355","50","48","4","20","10","5","5","3","47","1061"
"2356","50","48","4","20","10","5","5","3","44","928"
"2357","50","48","4","20","10","5","5","3","46","1010"
"2358","50","48","4","20","10","5","5","3","40","772"
"2359","50","48","4","20","10","5","5","4","46","1016"
"2360","50","48","4","20","10","5","5","2","43","880"
"2361","50","48","4","20","10","5","5","3","48","1105"
"2362","50","48","4","20","10","5","5","3","48","1103"
"2363","50","48","4","20","10","5","5","3","46","1011"
"2364","50","48","4","20","10","5","5","3","44","924"
"2365","50","48","4","20","10","5","5","3","46","1015"
"2366","50","48","4","20","10","5","5","3","46","1016"
"2367","50","48","4","20","10","5","5","3","45","978"
"2368","50","48","4","20","10","5","5","3","44","930"
"2369","50","48","4","20","10","5","5","3","47","1062"
"2370","50","48","4","20","10","5","5","3","48","1105"
"2371","50","48","4","20","10","5","5","3","44","922"
"2372","50","48","4","20","10","5","5","3","46","1014"
"2374","50","48","4","20","10","5","5","3","48","1103"
"2375","50","48","4","20","10","5","5","3","38","685"
"2376","50","48","4","20","10","5","5","3","45","973"
"2373","50","48","4","20","10","5","5","3","45","967"
"2377","50","48","4","20","10","5","5","3","44","932"
"2378","50","48","4","20","10","5","5","3","39","730"
"2379","50","48","4","20","10","5","5","3","45","976"
"2380","50","48","4","20","10","5","5","3","44","930"
"2381","50","48","4","20","10","5","5","3","46","1015"
"2382","50","48","4","20","10","5","5","3","44","927"
"2384","50","48","4","20","10","5","5","3","46","1010"
"2383","50","48","4","20","10","5","5","3","47","1056"
"2385","50","48","4","20","10","5","5","3","46","1016"
"2386","50","48","4","20","10","5","5","2","39","725"
"2387","50","48","4","20","10","5","5","3","45","967"
"2388","50","48","4","20","10","5","5","3","41","799"
"2389","50","48","4","20","10","5","5","3","46","1020"
"2390","50","48","4","20","10","5","5","3","48","1111"
"2391","50","48","4","20","10","5","5","3","45","974"
"2392","50","48","4","20","10","5","5","3","42","850"
"2393","50","48","4","20","10","5","5","3","46","1014"
"2394","50","48","4","20","10","5","5","2","40","760"
"2395","50","48","4","20","10","5","5","3","50","1200"
"2396","50","48","4","20","10","5","5","3","43","885"
"2397","50","48","4","20","10","5","5","3","41","803"
"2398","50","48","4","20","10","5","5","3","50","1200"
"2399","50","48","4","20","10","5","5","3","45","969"
"2400","50","48","4","20","10","5","5","2","41","802"
"2401","50","49","4","20","10","5","5","3","44","946"
"2402","50","49","4","20","10","5","5","3","48","1128"
"2404","50","49","4","20","10","5","5","3","48","1128"
"2403","50","49","4","20","10","5","5","3","43","903"
"2405","50","49","4","20","10","5","5","3","39","741"
"2406","50","49","4","20","10","5","5","3","43","903"
"2408","50","49","4","20","10","5","5","3","44","946"
"2407","50","49","4","20","10","5","5","3","46","1035"
"2409","50","49","4","20","10","5","5","3","48","1128"
"2410","50","49","4","20","10","5","5","3","44","946"
"2412","50","49","4","20","10","5","5","3","45","990"
"2411","50","49","4","20","10","5","5","3","49","1176"
"2413","50","49","4","20","10","5","5","3","47","1081"
"2414","50","49","4","20","10","5","5","3","44","946"
"2415","50","49","4","20","10","5","5","3","40","780"
"2416","50","49","4","20","10","5","5","2","39","741"
"2417","50","49","4","20","10","5","5","3","48","1128"
"2418","50","49","4","20","10","5","5","3","46","1035"
"2419","50","49","4","20","10","5","5","3","49","1176"
"2420","50","49","4","20","10","5","5","3","45","990"
"2421","50","49","4","20","10","5","5","3","48","1128"
"2422","50","49","4","20","10","5","5","3","46","1035"
"2423","50","49","4","20","10","5","5","3","44","946"
"2424","50","49","4","20","10","5","5","3","44","946"
"2425","50","49","4","20","10","5","5","3","45","990"
"2426","50","49","4","20","10","5","5","3","48","1128"
"2427","50","49","4","20","10","5","5","3","43","903"
"2428","50","49","4","20","10","5","5","3","45","990"
"2429","50","49","4","20","10","5","5","3","43","903"
"2430","50","49","4","20","10","5","5","3","46","1035"
"2431","50","49","4","20","10","5","5","3","45","990"
"2432","50","49","4","20","10","5","5","3","45","990"
"2433","50","49","4","20","10","5","5","3","46","1035"
"2434","50","49","4","20","10","5","5","3","48","1128"
"2436","50","49","4","20","10","5","5","3","38","703"
"2435","50","49","4","20","10","5","5","3","49","1176"
"2437","50","49","4","20","10","5","5","3","44","946"
"2438","50","49","4","20","10","5","5","3","49","1176"
"2439","50","49","4","20","10","5","5","4","47","1081"
"2440","50","49","4","20","10","5","5","4","47","1081"
"2441","50","49","4","20","10","5","5","3","47","1081"
"2442","50","49","4","20","10","5","5","4","47","1081"
"2443","50","49","4","20","10","5","5","3","46","1035"
"2444","50","49","4","20","10","5","5","3","42","861"
"2445","50","49","4","20","10","5","5","4","46","1035"
"2446","50","49","4","20","10","5","5","3","45","990"
"2447","50","49","4","20","10","5","5","3","47","1081"
"2449","50","49","4","20","10","5","5","3","44","946"
"2448","50","49","4","20","10","5","5","3","39","741"
"2450","50","49","4","20","10","5","5","3","48","1128"
